# EnglishWordsRaw.txt — English word list, rebuilt 2026-08 from license-clean sources.
# Counts: hermitdave/FrequencyWords OpenSubtitles-2018 en_full (CC BY-SA 4.0),
# count >= 80, scaled so top ~1.2M. Inventory filter: English Wiktionary via
# Kaikki wiktextract (CC BY-SA 4.0) membership — drops subtitle OCR junk and typos.
# POS + CaseType: spaCy (MIT) Penn tags + MID-SENTENCE case shares over a 3M-sentence
# English Wikipedia sample (CC BY-SA 4.0, 2026-08 dump); register correction and the
# >=5%-representation guard mirror tools/case-seeds (see README there). CaseType from
# title share s_eff: <0.10 LO, <0.50 LF, <0.90 TF, >=0.90 TO; ALL-CAPS>=60% AC;
# mixed>=50% OC (surface from Wiktionary). Curated rows (abbreviations, extensions,
# contractions, I-forms) carried over from the previous hand-revised list.
# Fields: word;rawFreq;CASETYPE,POS1[,POS2[,POS3]]
barris;7;LO,NNP
liquidity;7;LO,NN
puerta;7;LO,NNP
decanter;7;LO,NNP,NN,RBR
countered;7;LO,VBD,VBN
palomino;7;LO,NNP
hypotenuse;7;LO,NN
Shanxi;7;TO,NNP
marksmen;7;LO,NNS
dengue;7;LO,JJ,NNP,NN
numbering;7;LO,NN,VBG
Utica;7;TO,NNP
watari;7;LO,NNP
lubrication;7;LO,NN
seahawk;7;LO,NNP
industrialized;7;LO,JJ,VBN
mammogram;7;LO,NN
b-roll;7;LO,NN
unshakable;7;LO,JJ
boyars;7;LO,NNS
tulle;7;LO,NNP,NN
blood-stained;7;LO,JJ
cessation;7;LO,NN
ceviche;7;LO,NNP
crumple;7;LO,JJ
filaments;7;LO,NNS
respondent;7;LO,NN
ceaseless;7;LO,NN,NNP
twang;7;LO,NNP,NN
wardroom;7;LO,NN,NNP
Fulham;7;TO,NNP
geta;7;LO,NNP,NN
deputized;7;LO,VBN,VBD
ob-gyn;7;LO,NN
deandre;7;LO,NNP
excepted;7;LO,VBD,VBN,JJ
Pliny;7;TO,NNP
iow;7;LO,NNP
desna;7;LO,NNP
nige;7;LO,NNP
stencil;7;LO,NN,NNP
rotator;7;LO,NN
dorinda;7;LO,NNP
highsmith;7;LO,NNP
banku;7;LO,NN,NNP
memorials;7;LO,NNS
cawdor;7;LO,NNP
norval;7;LO,NNP
hazelwood;7;LO,NNP
embittered;7;LO,VBN,VBD
wirt;7;LO,NNP
Saban;7;TO,NNP
baseballs;7;LO,NNS
howards;7;LO,NNS,NNPS
skelton;7;LO,NNP
scalping;7;LO,NN,VBG
convening;7;LO,VBG,NN
nitrates;7;LO,NNS
menendez;7;LO,NNP
rejoined;7;LO,VBD
death-defying;7;LO,JJ
reams;7;LO,NNP,NNS
copulate;7;LO,VB,VBP
handoff;7;LO,NN
zamboni;7;LO,NNP
McRae;7;OC,NNP
conjures;7;LO,VBZ
time-share;7;LO,NN,VB
parapet;7;LO,NN
appropriation;7;LO,NN
pulleys;7;LO,NNS
flashpoint;7;LO,NNP,NN
Woodbury;7;TO,NNP
slurry;7;LO,NN
overwatch;7;LO,NNP,NN,VB
hoity-toity;7;LO,JJ,UH,RB
atsuko;7;LO,NNP
gyroscope;7;LO,NN,NNP
zapatera;7;LO,NNP,NN
prefrontal;7;LO,JJ
bahar;7;LO,NNP
docker;7;LO,NNP,NN
lafleur;7;LO,NNP
rigidity;7;LO,NN
harun;7;LO,NNP
effusion;7;LO,NN
martens;7;LO,NNP
concussed;7;LO,VBN
locomotives;7;LO,NNS
flossie;7;LO,NNP
balderdash;7;LO,NNP,NN
complying;7;LO,VBG
rukia;7;LO,NNP
rework;7;LO,VB,NN
skied;7;LO,VBD,VBN
macaroon;7;LO,NN
blipping;7;LO,VB
tactically;7;LO,RB
ACL;7;AC,NNP,NN
seperate;7;LO,JJ,VB
klepto;7;LO,NNP,NNPS
misconstrued;7;LO,VBN
basalt;7;LO,NN
Macfarlane;7;TO,NNP
inclinations;7;LO,NNS
footlocker;7;LO,NN,NNP
capella;7;LO,NNP,NN
backstabber;7;LO,NNP
a-ok;7;LO,JJ
toting;7;LO,VBG
gelding;7;LO,NN,VBG
distributes;7;LO,VBZ
osprey;7;LO,NNP,NN
sandstrom;7;LO,NNP
stargazer;7;LO,NNP,NN
exasperating;7;LO,VBG,JJ
calisthenics;7;LO,NNS
benadryl;7;LO,NNP
banality;7;LO,NN
comely;7;LO,RB,NNP,JJ
irises;7;LO,NNS
Poitiers;7;TO,NNPS
fifty-eight;7;LO,JJ
landslides;7;LO,NNS
lulled;7;LO,VBN,VBD
interning;7;LO,VBG
Silla;7;TO,NNP
abstraction;7;LO,NN
quirt;7;LO,NN,NNP
hooke;7;LO,NNP
loosens;7;LO,VBZ,NNS
gunboat;7;LF,NN,NNP
t-bag;7;LO,VB
Savile;7;TO,NNP
scrolling;7;LO,VBG
ruination;7;LO,NN
Grenoble;7;TO,NNP
stiffer;7;LO,JJR,VB
bootleggers;7;LO,NNS
ficus;7;LO,NNP
stemming;7;LO,VBG
franta;7;LO,NNP
disapproves;7;LO,VBZ,NNS
shere;7;LO,NNP
pikes;7;LO,NNS,NNP,NNPS
legitimize;7;LO,VB
dilate;7;LO,VB
matrices;7;LO,NNS
needful;7;LO,JJ,NNP
disembarked;7;LO,VBD,VBN
nou;7;LO,NNP
sanding;7;LO,NN,VBG
entertainments;7;LO,NNS,NNPS
amalfi;7;LO,NNP
uglies;7;LO,NNP
hutu;7;LO,NNP
asi;7;LO,NNP
jubilation;7;LO,NN,NNP
mckeever;7;LO,NNP
semis;7;LO,NN
skelter;7;LO,NNP,JJ
meteoric;7;LO,JJ
coaxing;7;LO,VBG,NN
lockout;7;LO,NN,RB
sammie;7;LO,NNP
best-known;7;LO,JJ
farik;7;LO,NNP
sickos;7;LO,NNP
backhoe;7;LO,NN,JJ
blushes;7;LO,NNS
animator;7;LO,NN
glutes;7;LO,NN
Polynesia;7;TO,NNP
symphonies;7;LF,NNS
tane;7;LO,NNP
louts;7;LO,NNS
itsy;7;LO,NNP
charcot;7;LO,NNP
paolino;7;LO,NNP
kor;7;LO,NNP
turnstile;7;LO,NN,NNP
ardor;7;LO,NN
matchup;7;LO,NN
swatting;7;LO,VBG,NN
convicting;7;LO,VBG
Winfrey;7;TO,NNP
alyona;7;LO,NNP
burk;7;LO,NNP
strikingly;7;LO,RB
marchers;7;LO,NNS
supernovas;7;LO,NNP
glow-in-the-dark;7;LO,JJ
stranglehold;7;LO,NN
Mosul;7;TO,NNP
stepladder;7;LO,NN
rechecked;7;LO,VB
elevating;7;LO,VBG
testimonials;7;LO,NNS
hus;7;LO,NNP
dayna;7;LO,NNP
talismans;7;LO,NNS
seasickness;7;LO,NN
tempts;7;LO,VBZ
kagami;7;LO,NNP
proctologist;7;LO,NN
extractor;7;LO,NN
ahmadi;7;LO,NNP
untying;7;LO,VBG,NN
hoofs;7;LO,NNS,NNP
mitigation;7;LF,NN
layaway;7;LO,NN
shreya;7;LO,NNP
inhibition;7;LO,NN
wholesalers;7;LO,NNS
coronal;7;LO,JJ
macha;7;LO,NNP
optimization;7;LO,NN
bisbee;7;LO,NNP
strongarm;7;LO,NNP,VB
parachuting;7;LO,NN,VBG
abut;7;LO,IN,NNP
isabela;7;LO,NNP
Padilla;7;TO,NNP
flaubert;7;LO,NNP
matson;7;LO,NNP
rorschach;7;LO,NNP
yami;7;LO,NNP
savoury;7;LO,NN
implicates;7;LO,VBZ
noteworthy;7;LO,JJ
nox;7;LO,NNP,NN
reformers;7;LF,NNS,NNPS
raisa;7;LO,NNP
intendant;7;LO,NNP,NN,JJ
vaccinate;7;LO,VB
lipsticks;7;LO,NNS
whalen;7;LO,NNP
portrays;7;LO,VBZ
tracheotomy;7;LO,NN
incan;7;LO,JJ,NNP
blume;7;LO,NNP
mathai;7;LO,NNP
blackballed;7;LO,VBN,VBD
untalented;7;LO,VBN,JJ,VBD
reverie;7;LO,NN,NNP
winehouse;7;LO,NNP
tgs;7;LO,NNP
freshening;7;LO,NN,VBG
sagara;7;LO,NNP
subjugate;7;LO,VB
nogales;7;LO,NNP
devo;7;LO,NNP
tipton;7;LO,NNP
sadists;7;LO,NNS
ferrous;7;LO,JJ
yesteryear;7;LO,NN,NNP,JJ
sharpens;7;LO,VBZ,NNPS
joyriding;7;LO,VBG,NN
colorblind;7;LO,JJ,NNP,NN
boffin;7;LO,NNP,NN
humoring;7;LO,VBG
baddies;7;LO,NNS
giblets;7;LO,NNS
vanities;7;LO,NNS
kalashnikov;7;LO,NNP
calamities;7;LO,NNS
gangbusters;7;LO,NNS
bodywork;7;LO,NN
hino;7;LO,NNP
mousey;7;LO,NNP,JJ
intricacies;7;LO,NNS
locus;7;LF,NN,NNP
elms;7;LF,NNS,NNP,NNPS
sweetums;7;LO,NNP,NNS,NNPS
workspace;7;LO,NN,NNP
watermark;7;LO,NN,NNP
steerage;7;LO,NN
tamiko;7;LO,NNP
Battista;7;TO,NNP
kronk;7;LO,NNP
icac;7;LO,NNP
hotpot;7;LO,NN,NNP
plantain;7;LO,NN
goldfarb;7;LO,NNP
tremayne;7;LO,NNP
helpings;7;LO,NNS,NNP
saplings;7;LO,NNS
slouching;7;LO,VBG,NN
cede;7;LO,VB
half-human;7;LO,JJ,NN
shapeless;7;LO,JJ,NN
vice-versa;7;LO,RB
orchestrating;7;LO,VBG
shakuntala;7;LO,NNP
malu;7;LO,NNP
gorski;7;LO,NNP
clincher;7;LO,NN
eggy;7;LO,JJ
warble;7;LO,JJ,NN,VB
summing;7;LO,VBG
algonquin;7;LO,NNP
pinker;7;LO,NNP
cloistered;7;LO,VBN,NNP,JJ
bad-mouthing;7;LO,VB
pca;7;LO,NNP
reticent;7;LO,JJ,NN
semiautomatic;7;LO,JJ
contortionist;7;LO,NN,NNP
eliminations;7;LO,NNS
suppository;7;LO,NN
revisiting;7;LO,VBG
enceladus;7;LO,NNP
bonaventure;7;LO,NNP
assent;7;LF,NN
wah-wah;7;LO,JJ,UH,NN
acker;7;LO,NNP
painlessly;7;LO,RB
leapfrog;7;LO,NNP,VB,NN
franciscan;7;LF,JJ,NNP
NC;7;AC,NNP
gk;7;LO,NNP
closures;7;LO,NNS
inglewood;7;LO,NNP
regress;7;LO,NN,VB
incalculable;7;LO,JJ
zucker;7;LO,NNP
genial;7;LO,JJ
shikha;7;LO,NNP
virginian;7;LO,NNP,JJ
stratagem;7;LO,NN,NNP,NNS
tunney;7;LO,NNP
chopstick;7;LO,NN,NNP
dunkin;7;LO,NNP
rearden;7;LO,NNP
refurbished;7;LO,VBN
gape;7;LO,NN
ravish;7;LO,NNP
madigan;7;LO,NNP
paypal;7;LO,NNP
orm;7;LO,NNP
pecans;7;LO,NNS
lenora;7;LO,NNP
gangplank;7;LO,NN,NNP
well-made;7;LO,JJ
meditative;7;LO,JJ
buchman;7;LO,NNP
christmassy;7;LO,NNP
Haydn;7;TO,NNP
sacco;7;LO,NNP
riaz;7;LO,NNP
plows;7;LO,NNS
rebate;7;LO,NN
peons;7;LO,NNS
resynced;7;LO,VB
aver;7;LO,VB,VBP
iman;7;LO,NNP
jihadists;7;LO,NNS
oohs;7;LO,NN,VB
overrides;7;LO,VBZ,NNS
mass-produced;7;LO,JJ,VB
Kirkpatrick;7;TO,NNP
belittling;7;LO,VBG,NN
fri;7;LO,NNP
eto;7;LO,NNP
reintroduce;7;LO,VB
holier;7;LO,JJR,VB
steen;7;LO,NNP
spittle;7;LO,NN,NNP
countermeasure;7;LO,NN
maar;7;LO,NNP,NN
big-hearted;7;LO,JJ
no-win;7;LO,JJ
forges;7;LO,VBZ,NNS
longworth;7;LO,NNP
aftershock;7;LO,NN,NNP
coefficient;7;LO,NN
appraise;7;LO,VB
aja;7;LO,NNP
crain;7;LO,NNP
aristide;7;LO,NNP
heat-seeking;7;LO,JJ
reformer;7;LO,NN
grossest;7;LO,JJS
osteoporosis;7;LO,NN
felonious;7;LO,JJ,NNP
sharpness;7;LO,NN,NNP
resuscitated;7;LO,VBN,VBD
urals;7;LO,NNPS,NNP
pasties;7;LO,NNS
nuanced;7;LO,JJ
rebellions;7;LO,NNS
windward;7;LF,NNP,JJ,NN
feckless;7;LO,JJ
ballinger;7;LO,NNP
facilitator;7;LO,NN
concerted;7;LO,JJ,VBN
scarecrows;7;LO,NNS,VBZ
ectoplasm;7;LO,NN
cairn;7;LF,NN,NNP,JJ
recruiters;7;LO,NNS
ayres;7;LO,NNPS,NNS,NNP
storytellers;7;LO,NNS
neb;7;LO,NNP
Mirren;7;TO,NNP
burris;7;LO,NNP
sheepskin;7;LO,NN
wetback;7;LO,NNP,NN
depositors;7;LO,NNS
toth;7;LO,NNP
herbalist;7;LO,NN
house-to-house;7;LO,JJ,RB
Valparaiso;7;TO,NNP
grisham;7;LO,NNP
unequivocal;7;LO,JJ
scapegoats;7;LO,NNS
sesterces;7;LO,NNS
goomer;7;LO,NN
interacts;7;LO,VBZ
sorry-ass;7;LO,JJ
Ravenna;7;TO,NNP
rutabaga;7;LO,NN,NNP
anti-gravity;7;LO,NN
meacham;7;LO,NNP
hin;7;LO,NNP
helter;7;LO,NNP,JJ
ritzy;7;LO,NNP
supervillain;7;LO,NN
gormley;7;LO,NNP
skewers;7;LO,NNS
Pamplona;7;TO,NNP
obliges;7;LO,VBZ,NNS
chinamen;7;LO,NNP,NNPS
doubters;7;LO,NNS
hadron;7;LO,NNP
quips;7;LO,NNS,VBZ
bueller;7;LO,NNP
benjie;7;LO,NNP
cabled;7;LO,VBD,VBN,NNP
widener;7;LO,NNP
eller;7;LO,NNP
assuage;7;LO,VB
obediently;7;LO,RB
ceausescu;7;LO,NNP
Vasa;7;TO,NNP
pre-emptive;7;LO,JJ
interposing;7;LO,VBG
pincer;7;LO,NN
disassembled;7;LO,VBN,VBD
writhe;7;LO,VB,UH,VBP
Shenandoah;7;TO,NNP
differing;7;LO,VBG
at-risk;7;LO,JJ
incisors;7;LO,NNS
schon;7;LO,NNP
impeccably;7;LO,RB
incapacitate;7;LO,VB
sacrosanct;7;LO,JJ
spork;7;LO,NNP
crasher;7;LO,NNP,NN
topsoil;7;LO,NN
misconceptions;7;LO,NNS
synchronicity;7;LO,NN,NNP
bratton;7;LO,NNP
empanadas;7;LO,NNP
heatstroke;7;LO,NNP
pleats;7;LO,NNS
fishies;7;LO,NNPS
punjabis;7;LO,NNP
inopportune;7;LO,NN,NNP
hatchlings;7;LO,NNS
drop-dead;7;LO,JJ,RB
degenerated;7;LO,VBD,VBN
dickwad;7;LO,NN
Trier;7;TO,NNP
beefsteak;7;LO,NN,NNP
Marne;7;TO,NNP
inasmuch;7;LO,RB,JJ
Berwick;7;TO,NNP
beanpole;7;LO,NN
snooper;7;LO,NN,JJ
Ata;7;TO,NNP
reposition;7;LO,VB
yoshimura;7;LO,NNP,NN
hootie;7;LO,NNP
lemel;7;LO,NNP
deepening;7;LO,VBG,NN
moonbeams;7;LO,NNP
nanosecond;7;LO,NN
heres;7;LO,NNP
fillets;7;LO,NNS
caroll;7;LO,NNP
pop-tart;7;LO,NN
vert;7;LF,NNP,JJ
sawa;7;LO,NNP
inexorable;7;LO,JJ
jollies;7;LO,NN,VB
smackdown;7;LO,NNP
narang;7;LO,NNP
deft;7;LO,JJ
persevered;7;LO,VBD,VBN
culling;7;LO,VBG,NNP
gilgamesh;7;LO,NNP
paraphrase;7;LO,NN,VB
landru;7;LO,NNP
unnerved;7;LO,JJ,VBD
brun;7;LO,NNP
uninformed;7;LO,JJ
volkov;7;LO,NNP
campanella;7;LO,NNP
microcosm;7;LO,NN,NNP
dramamine;7;LO,NN
inspirations;7;LO,NNS
jam-packed;7;LO,JJ,VB
idolize;7;LO,VB,VBP
bed-and-breakfast;7;LO,NN,VB
unblock;7;LO,VB
niceness;7;LO,NN
lauder;7;LO,NNP
amory;7;LO,NNP
boozy;7;LO,JJ,NNP
Yehuda;7;TO,NNP
transfered;7;LO,VB
mardle;7;LO,NNP
bonbon;7;LO,NNP,NN
tamponade;7;LO,NN
immutable;7;LO,JJ
bug-eyed;7;LO,JJ
gmo;7;LO,NNP,JJ
appeasement;7;LO,NN
teela;7;LO,NNP
Coachella;7;TO,NNP
bellyful;7;LO,NNP
Jardine;7;TO,NNP
quicksilver;7;LO,NNP
annexation;7;LO,NN
siv;7;LO,NNP,NN
Casimir;7;TO,NNP
tachycardic;7;LO,JJ
Sinaloa;7;TO,NNP
bathwater;7;LO,IN,NNP
Swindon;7;TO,NNP
sump;7;LO,NN
overbooked;7;LO,JJ
aomori;7;LO,NNP
cana;7;LO,NNP
terracotta;7;LO,NN
liverwurst;7;LO,JJ
aplenty;7;LO,JJ
adonai;7;LO,NNP
edelstein;7;LO,NNP
remedied;7;LO,VBN,VBD,JJ
celeb;7;LO,NNP,JJ
immensity;7;LO,NN
plimpton;7;LO,NNP
modulator;7;LO,NN
ferociously;7;LO,RB
Cortina;7;TO,NNP
broadside;7;LO,NN,NNP
callas;7;LO,NNP,NNPS,NNS
muto;7;LO,NNP
judgy;7;LO,NNP,JJ
mitten;7;LO,NN,NNP
czechoslovak;7;LF,JJ,NNP
doubloons;7;LO,NNS
caramels;7;LO,NNS
kawamura;7;LO,NNP
modernize;7;LO,VB
foodie;7;LO,NNP,NN
wigwam;7;LO,NNP,NN
dalal;7;LO,NNP
bolting;7;LO,VBG
incontrovertible;7;LO,JJ
stipe;7;LF,NN,NNP
dilettante;7;LO,NN
ODI;7;AC,NNP,JJ
halitosis;7;LO,NN
jetpack;7;LO,NN,NNP
demerits;7;LO,NNS
dustpan;7;LO,NNP
rivka;7;LO,NNP
lock-down;7;LO,NN
lethargy;7;LO,NN
perishing;7;LO,VBG,NN
tallied;7;LO,VBD,VBN
all-purpose;7;LO,JJ
ransacking;7;LO,VBG,NN
womanizing;7;LO,NN,VBG
libertarian;7;LF,JJ,NNP
arsed;7;LO,JJ,NNP
varda;7;LO,NNP
talkers;7;LO,NNS,NNP
duplicity;7;LO,NN
fossilised;7;LO,JJ,VBN,VBD
malaise;7;LO,NN,NNP
inextricably;7;LO,RB
indentations;7;LO,NNS
etomidate;7;LO,NN,NNP,VB
haris;7;LO,NNP
optometrist;7;LO,NN
sheaves;7;LO,NNS
peered;7;LO,VBN,VBD
centurions;7;LO,NNP,NNS,NNPS
satch;7;LO,NNP
immobilize;7;LO,VB
phoenicians;7;LO,NNPS
biosphere;7;LF,NNP,NN
mini-mart;7;LO,NN
twitchell;7;LO,NNP
minefields;7;LO,NNS
ruger;7;LO,NNP
bow-wow;7;LO,JJ,UH,NN
photonic;7;LO,JJ
newgate;7;LO,NNP,JJ
businesslike;7;LO,JJ
hoa;7;LO,NNP
boof;7;LO,UH,NN,VB
pera;7;LO,NNP
rito;7;LO,NNP
lumbago;7;LO,NNP
cherubs;7;LO,NNS
castellan;7;LO,NN,NNP
placard;7;LO,NN
Myer;7;TO,NNP
ewell;7;LO,NNP
camptown;7;LO,NNP
tailspin;7;LO,NN,NNP
posies;7;LO,NNPS,NNP
twiggy;7;LO,NNP
antonov;7;LO,NNP
Negros;7;TO,NNP
enriching;7;LO,VBG
post-its;7;LO,NN
stoners;7;LO,NNS
kabbalah;7;LO,NNP
netted;7;LO,VBD
ambushing;7;LO,VBG
rent-a-cop;7;LO,NN
desiccated;7;LO,JJ,VBN
spiros;7;LO,NNP
bes;7;LO,NNP
yens;7;LO,NNP,VB
yucca;7;LO,NNP,JJ
litton;7;LO,NNP
loosed;7;LO,VBN,VBD
westerner;7;LO,NNP,NN
fume;7;LO,NN,VB
bollock;7;LO,NN,VB
yashiro;7;LO,NNP
shrouds;7;LO,NNS,VBZ
carburettor;7;LO,NN
lustig;7;LO,NNP
prosaic;7;LO,JJ
sahab;7;LO,NNP
conscripted;7;LO,VBN
portobello;7;LO,NNP
prearranged;7;LO,JJ,VBN
buggies;7;LO,NNS
outgrew;7;LO,VBD
mongoloid;7;LO,NNP,JJ
gora;7;LO,NNP
brothers-in-law;7;LO,NN
beeman;7;LO,NNP
homeopathic;7;LO,JJ,NNP
khaleesi;7;LO,NNP,NN
scatters;7;LO,NNS,VBZ
wescott;7;LO,NNP
mcnair;7;LO,NNP
flynt;7;LO,NNP
irishmen;7;LO,NNP
pictorial;7;LF,JJ,NNP
mirek;7;LO,NNP
hothouse;7;LO,NN,NNP
small-scale;7;LO,JJ
gales;7;LO,NNS,NNP
ipads;7;LO,NNPS,NNS,NNP
merriman;7;LO,NNP
schizophrenics;7;LO,NNS
fro-yo;7;LO,NN
fuddy-duddy;7;LO,JJ,NN
fifty-three;7;LO,JJ
dally;7;LO,RB,NNP
paparazzo;7;LO,NNS,NNP
ssi;7;LO,NNP
multiplex;7;LF,NN,NNP,JJ
chairperson;7;LF,NN,NNP
to-morrow;7;LO,RB,NN
Wadsworth;7;TO,NNP
owie;7;LO,NNP
fogarty;7;LO,NNP
keck;7;LO,NNP
fingertip;7;LO,NN
anti-communist;7;LO,JJ,NN
tenements;7;LO,NNS
mortensen;7;LO,NNP
Sarasota;7;TO,NNP
yasuo;7;LO,NNP
copacetic;7;LO,JJ
concretely;7;LO,RB
quasar;7;LO,NNP,JJ
dashes;7;LO,NNS,VBZ
Hertfordshire;7;TO,NNP
bathtubs;7;LO,NNS
erudite;7;LO,JJ
horseplay;7;LO,NN,NNP
contraptions;7;LO,NNS
arapaho;7;LO,NNP
Northumbria;7;TO,NNP
Leyland;7;TO,NNP
sunburst;7;LO,NNP,NN,JJ
senility;7;LO,NN
masai;7;LO,NNP
cauterize;7;LO,VB
weightlessness;7;LO,NN,JJ
crustaceans;7;LO,NNS
Grimsby;7;TO,NNP
theologian;7;LO,JJ,NN
cook-off;7;LO,NN
zambrano;7;LO,NNP
conveyance;7;LO,NN
dorotea;7;LO,NN,NNP
jurisdictional;7;LO,JJ
overstating;7;LO,VBG,JJ
gravitas;7;LO,NNS,NNP
nakai;7;LO,NNP
limbic;7;LO,JJ
tira;7;LO,NNP
Mowbray;7;TO,NNP
tourney;7;LO,NN,NNP
antihistamine;7;LO,NN,JJ
alai;7;LO,NNP
stipulates;7;LO,VBZ
restorative;7;LO,JJ
unzipped;7;LO,VBD
slays;7;LO,VBZ
Sarkar;7;TO,NNP
bungle;7;LO,NNP
jumpsuits;7;LO,NNS
exempted;7;LO,VBN,VBD
shelved;7;LO,VBN,VBD
innovate;7;LO,VB,NNP
infiltrators;7;LO,NNS
rishabh;7;LO,NNP
steffen;7;LO,NNP
doily;7;LO,NNP
Seychelles;7;TO,NNP
oktoberfest;7;LO,NNP,JJS
chirpy;7;LO,NNP
devaki;7;LO,NNP
endemic;7;LO,JJ
Sprague;7;TO,NNP
lachie;7;LO,NNP
turbot;7;LO,NNP
dimming;7;LO,VBG,NN
compatriot;7;LO,NN
tangos;7;LO,NN
overblown;7;LO,JJ
ringle;7;LO,NNP
yosef;7;LO,NNP
outmoded;7;LO,JJ,VBN
gor;7;LO,NNP
exterminators;7;LO,NNS,NNPS
weeny;7;LO,NNP
breastplate;7;LO,NN
obit;7;LO,NN
practicality;7;LO,NN
teleporting;7;LO,VBG,NN
step-dad;7;LO,NN
sixty-two;7;LO,JJ
trog;7;LO,NN
Tigris;7;TF,NNP
summits;7;LF,NNS
hafiz;7;LO,NNP
lats;7;LO,NNS,NNP
inducted;7;LO,VBN
cotta;7;LO,NNP,VBP
himalaya;7;LO,NNP
iscariot;7;LO,NNP
newfangled;7;LO,JJ
renege;7;LO,VB
quilts;7;LO,NNS
mykonos;7;LO,NNP
twixt;7;LO,NNP,VBD
Gujarati;7;TO,NNP
buchenwald;7;LO,NNP
greaser;7;LO,NNP,NN,JJ
elks;7;LO,NNP,NNPS
fs;7;LO,NNP
Grays;7;TF,NNP,NNPS,NNS
fsa;7;LO,NNP
hedwig;7;LO,NNP
stubbed;7;LO,JJ,VB
deterred;7;LO,VBD,VBN
frag;7;LO,NNP,NN
superheated;7;LO,JJ,VBN
unfashionable;7;LO,JJ
ber;7;LO,NNP
Duarte;7;TO,NNP
money-making;7;LO,JJ,NN
fine-tuning;7;LO,VB
epoxy;7;LO,NN
bur;7;LO,NNP,NN
scion;7;LF,NN
self-appointed;7;LO,JJ,VB
mcneal;7;LO,NNP
jabez;7;LO,NNP
kotoko;7;LO,NNP
dissonance;7;LO,NN
TD;7;AC,NNP,NN
surmised;7;LO,VBD,VBN
pasting;7;LO,VBG
malted;7;LO,VBN,JJ
prig;7;LO,NN
Mogadishu;7;TO,NNP
mind-control;7;LO,NN
ignoble;7;LO,JJ
accorded;7;LO,VBN,VBD
shaeffer;7;LO,NNP
pilfering;7;LO,NN,VBG
titch;7;LO,NNP,NN
rooker;7;LO,NNP
saddlebags;7;LO,NNS
wagstaff;7;LO,NNP
gilfoyle;7;LO,NNP
kiley;7;LO,NNP
mealtime;7;LO,JJ,NN
cubits;7;LO,NNS
diller;7;LO,NNP
riskier;7;LO,JJR
biloxi;7;LO,NNP
villette;7;LO,NNP
hh;7;LO,NNP
eligibility;7;LO,NN,JJ
socialise;7;LO,VB
adopts;7;LO,VBZ
padlocked;7;LO,VBN,VBD
beleaguered;7;LO,JJ
tootie;7;LO,NNP
recessed;7;LO,VBN
Bethel;7;TO,NNP
east-west;7;LO,JJ
karat;7;LO,NN,NNP
magnifico;7;LO,NNP
menage;7;LO,NNP
storekeeper;7;LO,NN
brer;7;LO,NNP
scientologist;7;LO,JJ,NN,NNP
amundsen;7;LO,NNP
kawahara;7;LO,NNP
jostle;7;LO,VB
menswear;7;LO,NN,NNP
Bouchard;7;TO,NNP
earwig;7;LO,NN,NNP
croup;7;LO,NN
accommodated;7;LO,VBN,VBD
semple;7;LO,NNP
gra;7;LO,NNP
burbage;7;LO,NNP
crustacean;7;LO,NN,JJ
grossing;7;LO,VBG
hairpiece;7;LO,NN
Olympiad;7;TO,NNP
tacs;7;LO,NNP
personage;7;LO,NN
rucker;7;LO,NNP
innovators;7;LO,NNS,NNP
adina;7;LO,NNP
fundraisers;7;LO,NNS
dampening;7;LO,VBG,JJ
spics;7;LO,NN
gypsum;7;LO,NN,NNP
catharsis;7;LO,NN
baldur;7;LO,NNP
aqueducts;7;LO,NNS
signage;7;LO,NN
eph;7;LO,NNP
gatwick;7;LO,NNP
dignitary;7;LO,NN
bedsheets;7;LO,NNS
bodnar;7;LO,NNP
sesh;7;LO,NNP,NN
parlance;7;LO,NN
matsumura;7;LO,NNP,RB
realtors;7;LO,NNPS,NNS
loder;7;LO,NNP
patrolmen;7;LO,NNS,NNP
interpreters;7;LO,NNS
zweig;7;LO,NNP
babineaux;7;LO,NNP
patchy;7;LO,JJ
exorcisms;7;LO,NNS
jurisprudence;7;LF,NN
chickpeas;7;LO,NNS
xylophone;7;LO,NNP
irrationally;7;LO,RB
clamping;7;LO,VBG,NN
zamani;7;LO,NNP
irritability;7;LO,NN
deville;7;LO,NNP
inroads;7;LO,NNS
projectors;7;LO,NNS
scratcher;7;LO,NN,JJ,NNP
jihadi;7;LO,NNP,NN
metas;7;LO,NNP
Jacobite;7;TO,NNP
wreaked;7;LO,VBD,VBN
staines;7;LO,NNPS,NNP
bink;7;LO,NNP
petronius;7;LO,NNP
chantry;7;LO,NN,NNP
betadine;7;LO,NN
clo;7;LO,NNP
laminate;7;LO,NN
Soyuz;7;TO,NNP
farmyard;7;LO,NN,NNP
staircases;7;LO,NNS
reapply;7;LO,VB
clausen;7;LO,NNP
belter;7;LO,NN
remote-controlled;7;LO,JJ
estevez;7;LO,NNP
demeanour;7;LO,NN,JJ
stabbings;7;LO,NNS
expiry;7;LO,NN
fast-moving;7;LO,JJ
basal;7;LO,NN
okuda;7;LO,NNP
sated;7;LO,VBN,JJ
aright;7;LO,JJ,NN
unmoved;7;LO,JJ,VBN
gored;7;LO,VBN
tweaker;7;LO,NNP,NN
trickles;7;LO,NNS,VBZ
sirrah;7;LO,NNP
uneasiness;7;LO,NN
